Product_Name,Sub_Fund_Name,Issuer,Auth_Date,Doc,Deriv_Fund,Product_ID,Sub_Fund_ID,doc_url,doc,name,fund_type,id,subscription,switching,redemption,management,trustee,performance,admin,file_id,freq
Pictet (AOY988),Pictet - SmartCity (AWT553),Pictet Asset Management (Europe) S.A.,26/1/2012,Offering Documents,No,AOY988,AWT553,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWT553&docType=OD,1.0,pictet - smartcity,other,AWT553,5.0%,2.0%,3.0%,1.6%,0,0,0.27%,AWT553,daily
Ninety One Global Strategy Fund (AAQ612),Emerging Markets Corporate Debt Fund (AWS588),Ninety One Luxembourg S.A.,19/1/2012,Offering Documents,No,AAQ612,AWS588,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWS588&docType=OD,1.0,emerging markets corporate debt fund,bond,AWS588,5%,0,0,1.35%,0,0,0.30%,AWS588,monthly
Ninety One Global Strategy Fund (AAQ612),Emerging Markets Equity Fund (AWS589),Ninety One Luxembourg S.A.,19/1/2012,Offering Documents,No,AAQ612,AWS589,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWS589&docType=OD,1.0,emerging markets equity fund,stock,AWS589,5%,0,0,1.50%,0,0,0.30%,AWS589,daily
Ninety One Global Strategy Fund (AAQ612),Emerging Markets Local Currency Dynamic Debt Fund (AWS587),Ninety One Luxembourg S.A.,19/1/2012,Offering Documents,Yes,AAQ612,AWS587,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWS587&docType=OD,1.0,emerging markets local currency dynamic debt fund,bond,AWS587,5%,0,0,1.35%,0,0,0.30%,AWS587,daily
The Jupiter Global Fund (AQW493),Jupiter Financial Innovation (AVY564),Jupiter Asset Management International S.A.,18/1/2012,Offering Documents,No,AQW493,AVY564,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVY564&docType=OD,1.0,jupiter financial innovation,other,AVY564,5%,1%,0,0.75%,0,0,0.22%,AVY564,daily
The Jupiter Global Fund (AQW493),Jupiter Global Convertibles (AVY568),Jupiter Asset Management International S.A.,18/1/2012,Offering Documents,No,AQW493,AVY568,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVY568&docType=OD,1.0,jupiter global convertibles,other,AVY568,5%,1%,0,0.75%,0,0,0.22%,AVY568,daily
SWS Strategic Investment Funds (AXE144),Shenyin Wanguo RMB Mainland Investment Fund (AYH568),Shenwan Hongyuan Asset Management (Asia) Limited,9/1/2012,Offering Documents,No,AXE144,AYH568,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AYH568&docType=OD,1.0,shenyin wanguo rmb mainland investment fund,other,AYH568,5%,1%,0,1.2%,1%,0,0,AYH568,daily
CMS Funds (AYF849),CMS China Opportunities Flexifund (AYF850),"CMS Asset Management (HK) Co., Limited",6/1/2012,Offering Documents,No,AYF849,AYF850,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AYF850&docType=OD,1.0,cms china opportunities flexifund,other,AYF850,5%,0,0,1.2%,0.175%,0,0,AYF850,daily
E Fund Investment Fund Series (AWA404),E Fund (HK) RMB Fixed Income Fund (AWA406),"E Fund Management (Hong Kong) Co., Limited",6/1/2012,Offering Documents,No,AWA404,AWA406,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWA406&docType=OD,1.0,e fund (hk) rmb fixed income fund,bond,AWA406,3%,0,0,3%,1%,0,0,AWA406,daily
Haitong RMB Investment Fund Series (AVJ121),Haitong China RMB Income Fund (AWQ662),Haitong International Asset Management (HK) Limited,6/1/2012,Offering Documents,No,AVJ121,AWQ662,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWQ662&docType=OD,1.0,haitong china rmb income fund,bond,AWQ662,0,0,0,1.2%,0.15%,0,0,AWQ662,daily
Bosera Investment Funds (AXD370),Bosera RMB Bond Fund (AXD371),"Bosera Asset Management (International) Co., Limited",5/1/2012,Offering Documents,No,AXD370,AXD371,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AXD371&docType=OD,1.0,bosera rmb bond fund,bond,AXD371,,,,,,,,,
ChinaAMC Select Fund (AVL899),ChinaAMC Select RMB Bond Fund (AVZ072),China Asset Management (Hong Kong) Limited,4/1/2012,Offering Documents,No,AVL899,AVZ072,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVZ072&docType=OD,1.0,chinaamc select rmb bond fund,bond,AVZ072,,,,,,,,,
MFS Meridian Funds (ABT229),MFS Meridian Funds - Blended Research European Equity Fund (AXC841),MFS Investment Management Company (Lux) S.ar.l.,3/1/2012,Offering Documents,No,ABT229,AXC841,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AXC841&docType=OD,1.0,mfs meridian funds - blended research european equity fund,stock,AXC841,6%,0,0,0.60%,0,0,0.75%,AXC841,daily
China Universal International Series (AVR837),CUAM RMB Bondplus Fund (AVU620),China Universal Asset Management (Hong Kong) Company Limited,30/12/2011,Offering Documents,No,AVR837,AVU620,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVU620&docType=OD,1.0,cuam rmb bondplus fund,bond,AVU620,,,,,,,,,
Invesco Funds (AAV714),Invesco China Focus Equity Fund (AXV164),INVESCO Management S.A.,8/12/2011,Offering Documents,No,AAV714,AXV164,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AXV164&docType=OD,1.0,invesco china focus equity fund,stock,AXV164,0,1.00%,0,1.75%,0,0,0,AXV164,daily
PineBridge Fund Series (AFI492),PineBridge Asian Bond Fund (AWO199),PineBridge Investments Hong Kong Limited,8/12/2011,Offering Documents,No,AFI492,AWO199,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWO199&docType=OD,1.0,pinebridge asian bond fund,bond,AWO199,6.00%,1.00%,0,1.00%,0.05%,0,0.05%,AWO199,daily
PineBridge Fund Series (AFI492),PineBridge India Equity Fund (AWO200),PineBridge Investments Hong Kong Limited,8/12/2011,Offering Documents,No,AFI492,AWO200,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWO200&docType=OD,1.0,pinebridge india equity fund,stock,AWO200,6.00%,1.00%,0,1.50%,0.05%,0,0.05%,AWO200,daily
BlackRock Global Funds (AAR239),Emerging Markets Equity Income Fund (AXQ389),BlackRock (Luxembourg) S.A.,9/11/2011,Offering Documents,No,AAR239,AXQ389,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AXQ389&docType=OD,1.0,emerging markets equity income fund,bond,AXQ389,5%,0,0,1.50%,0,0,0,AXQ389,daily
BlackRock Global Funds (AAR239),Global Equity Income Fund (AXQ391),BlackRock (Luxembourg) S.A.,9/11/2011,Offering Documents,No,AAR239,AXQ391,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AXQ391&docType=OD,1.0,global equity income fund,bond,AXQ391,5%,0,0,1.50%,0,0,0,AXQ391,daily
BlackRock Global Funds (AAR239),Natural Resources Growth & Income Fund (AXQ390),BlackRock (Luxembourg) S.A.,9/11/2011,Offering Documents,No,AAR239,AXQ390,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AXQ390&docType=OD,1.0,natural resources growth & income fund,bond,AXQ390,5%,0,0,1.50%,0,0,0,AXQ390,daily
Franklin Templeton Investment Funds (ACG318),Templeton Emerging Markets Dynamic Income Fund (AWY061),Franklin Templeton International Services S.a.r.l.,17/10/2011,Offering Documents,No,ACG318,AWY061,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWY061&docType=OD,1.0,templeton emerging markets dynamic income fund,bond,AWY061,5.00%,1.00%,0,1.50%,0,0,0,AWY061,daily
BOC-Prudential Index Fund Series (AUX026),BOC-Prudential European Index Fund (AUX028),BOCI-Prudential Asset Management Limited,20/6/2011,Offering Documents,No,AUX026,AUX028,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUX028&docType=OD,1.0,boc-prudential european index fund,index,AUX028,0,0,5%,0,0,0,0,AUX028,daily
BOC-Prudential Index Fund Series (AUX026),BOC-Prudential North America Index Fund (AUX027),BOCI-Prudential Asset Management Limited,20/6/2011,Offering Documents,No,AUX026,AUX027,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUX027&docType=OD,1.0,boc-prudential north america index fund,index,AUX027,0,0,5%,0,0,0,5%,AUX027,daily
Principal Life Style Fund (AIC154),Principal Hong Kong Bond Fund (AWU879),Principal Asset Management Company (Asia) Limited,31/5/2011,Offering Documents,No,AIC154,AWU879,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWU879&docType=OD,1.0,principal hong kong bond fund,bond,AWU879,5%,1%,0,0.5%,0.2%,0,0,AWU879,daily
Schroder Umbrella Fund II (AWW393),Schroder Asian Asset Income Fund (AWW394),Schroder Investment Management (Hong Kong) Limited,25/5/2011,Offering Documents,No,AWW393,AWW394,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWW394&docType=OD,1.0,schroder asian asset income fund,bond,AWW394,5%,5%,0,1.25%,0.07%,0,0.02%,AWW394,daily
HSBC Investment Funds Trust (ADA076),HSBC Asian High Yield Bond Fund (AWW747),HSBC Investment Funds (Hong Kong) Limited,28/4/2011,Offering Documents,No,ADA076,AWW747,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWW747&docType=OD,1.0,hsbc asian high yield bond fund,bond,AWW747,3.00%,1%,0,1.25%,0.07%,0,0,AWW747,daily
Ping An of China Select Investment Fund Series (AWO197),Ping An of China SIF - RMB Bond Fund (AWO198),Ping An of China Asset Management (Hong Kong) Company Limited,13/4/2011,Offering Documents,No,AWO197,AWO198,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWO198&docType=OD,1.0,ping an of china sif - rmb bond fund,bond,AWO198,5.0%,0,0,1.0%,0.15%,0,0,AWO198,daily
Amundi Funds (AGC783),Cash USD (AWN203),Amundi Luxembourg S.A.,12/4/2011,Offering Documents,No,AGC783,AWN203,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWN203&docType=OD,1.0,cash usd,other,AWN203,4.50%,0,0,0.30%,0,0,0,AWN203,daily
Amundi Funds (AGC783),Emerging World Equity (AWN204),Amundi Luxembourg S.A.,12/4/2011,Offering Documents,No,AGC783,AWN204,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWN204&docType=OD,1.0,emerging world equity,stock,AWN204,4.50%,1.00%,0,1.85%,0,0,0,AWN204,daily
Amundi Funds (AGC783),Equity MENA (AWN200),Amundi Luxembourg S.A.,12/4/2011,Offering Documents,No,AGC783,AWN200,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWN200&docType=OD,1.0,equity mena,stock,AWN200,4.50%,1.00%,0,1.85%,0,0,0,AWN200,daily
PineBridge Global Funds (ALL921),PineBridge Global Emerging Markets Local Currency Bond Fund (AVI894),PineBridge Investments Ireland Limited,6/4/2011,Offering Documents,No,ALL921,AVI894,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVI894&docType=OD,1.0,pinebridge global emerging markets local currency bond fund,bond,AVI894,5.00%,3.00%,3.00%,1.50%,0.30%,0,0.30%,AVI894,daily
Fidelity Funds (AAV264),Fidelity Funds - Asian Bond Fund (AWP864),FIL Investment Management (Luxembourg) S.A.,31/3/2011,Offering Documents,No,AAV264,AWP864,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWP864&docType=OD,1.0,fidelity funds - asian bond fund,bond,AWP864,3.5%,1%,0,0.75%,0,0,0.35%,AWP864,daily
Fidelity Funds (AAV264),Fidelity Funds - China Consumer Fund (AWP859),FIL Investment Management (Luxembourg) S.A.,31/3/2011,Offering Documents,No,AAV264,AWP859,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWP859&docType=OD,1.0,fidelity funds - china consumer fund,other,AWP859,5.25%,1%,0,1.50%,0,0,0.35%,AWP859,daily
Fidelity Funds (AAV264),Fidelity Funds - Fidelity Target TM 2025 (Euro) Fund (AWP866),FIL Investment Management (Luxembourg) S.A.,31/3/2011,Offering Documents,No,AAV264,AWP866,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWP866&docType=OD,1.0,fidelity funds - fidelity target tm 2025 (euro) fund,other,AWP866,5.25%,1%,0,1.10%,0,0,0.35%,AWP866,daily
Fidelity Funds (AAV264),Fidelity Funds - Fidelity Target TM 2030 (Euro) Fund (AWP867),FIL Investment Management (Luxembourg) S.A.,31/3/2011,Offering Documents,No,AAV264,AWP867,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWP867&docType=OD,1.0,fidelity funds - fidelity target tm 2030 (euro) fund,other,AWP867,5.25%,1%,0,1.50%,0,0,0.35%,AWP867,daily
Fidelity Funds (AAV264),Fidelity Funds - Global Dividend Fund (AWP862),FIL Investment Management (Luxembourg) S.A.,31/3/2011,Offering Documents,No,AAV264,AWP862,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWP862&docType=OD,1.0,fidelity funds - global dividend fund,other,AWP862,5.25%,1%,0,1.50%,0,0,0.35%,AWP862,daily
Invesco Funds (AAV714),Invesco Developed Small and Mid-Cap Equity Fund (AWI996),INVESCO Management S.A.,30/3/2011,Offering Documents,No,AAV714,AWI996,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWI996&docType=OD,1.0,invesco developed small and mid-cap equity fund,stock,AWI996,0,1.00%,0,1.60%,0,0,0,AWI996,daily
Invesco Funds (AAV714),Invesco Emerging Market Corporate Bond Fund (AWJ002),INVESCO Management S.A.,30/3/2011,Offering Documents,No,AAV714,AWJ002,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWJ002&docType=OD,1.0,invesco emerging market corporate bond fund,bond,AWJ002,0,1.00%,0,0,0,0,0,AWJ002,daily
Invesco Funds (AAV714),Invesco Global Equity Income Fund (AWI997),INVESCO Management S.A.,30/3/2011,Offering Documents,No,AAV714,AWI997,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWI997&docType=OD,1.0,invesco global equity income fund,bond,AWI997,0,1.00%,0,1.40%,0,0,0,AWI997,daily
Invesco Funds (AAV714),Invesco Japanese Equity Advantage Fund (AWJ001),INVESCO Management S.A.,30/3/2011,Offering Documents,No,AAV714,AWJ001,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWJ001&docType=OD,1.0,invesco japanese equity advantage fund,stock,AWJ001,0,1.00%,0,1.40%,0,0,0,AWJ001,daily
Invesco Funds (AAV714),Invesco Responsible Japanese Equity Value Discovery Fund (AWI999),INVESCO Management S.A.,30/3/2011,Offering Documents,No,AAV714,AWI999,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWI999&docType=OD,1.0,invesco responsible japanese equity value discovery fund,stock,AWI999,0,1.00%,0,1.40%,0,0,0,AWI999,daily
Invesco Funds (AAV714),Invesco US Value Equity Fund (AWI998),INVESCO Management S.A.,30/3/2011,Offering Documents,No,AAV714,AWI998,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWI998&docType=OD,1.0,invesco us value equity fund,stock,AWI998,0,1.00%,0,1.40%,0,0,0,AWI998,daily
Manulife Global Fund (ABG535),Manulife Global Fund - Asia Total Return Fund (AUC141),Manulife Investment Management (Ireland) Limited,21/3/2011,Offering Documents,No,ABG535,AUC141,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUC141&docType=OD,1.0,manulife global fund - asia total return fund,bond,AUC141,5%,1%,0,0.013%,0,0,0.5%,AUC141,daily
Morgan Stanley Investment Funds (ACT316),Morgan Stanley Investment Funds Global Opportunity Fund (AWA249),MSIM Fund Management (Ireland) Limited,28/2/2011,Offering Documents,No,ACT316,AWA249,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWA249&docType=OD,1.0,morgan stanley investment funds global opportunity fund,other,AWA249,0,0,0,0,0,0,0,AWA249,daily
Janus Henderson Horizon Fund (ADL924),Janus Henderson Horizon Fund - European Growth Fund (AVD058),Janus Henderson Investors Europe S.A.,24/2/2011,Offering Documents,No,ADL924,AVD058,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVD058&docType=OD,1.0,janus henderson horizon fund - european growth fund,stock,AVD058,5%,1%,0,5%,0,1.20%,0.18%,AVD058,daily
Barings Investment Umbrella Fund (AUW900),Barings Global Agriculture Fund (AUW901),Baring Fund Managers Limited,10/1/2011,Offering Documents,No,AUW900,AUW901,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUW901&docType=OD,1.0,barings global agriculture fund,other,AUW901,5%,0,0,1.50%,0,0,0,AUW901,daily
CCB International RMB Fund Series (AWC673),CCB International - RMB Fixed Income Fund (AWC674),CCB International Asset Management Limited,3/1/2011,Offering Documents,No,AWC673,AWC674,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AWC674&docType=OD,1.0,ccb international - rmb fixed income fund,bond,AWC674,0,0,0,0.7%,0.175%,0,0,AWC674,daily
ICBC Asset Management (Global) Funds (ASL531),ICBC Asset Management RMB Fixed Income Fund (AVZ165),ICBC Asset Management (Global) Company Limited,29/12/2010,Offering Documents,No,ASL531,AVZ165,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVZ165&docType=OD,1.0,icbc asset management rmb fixed income fund,bond,AVZ165,0%,0,0%,0.75%,0.125%,0,0,AVZ165,daily
Alquity SICAV (AUS161),Alquity Africa Fund (AUS162),East Capital Asset Management S.A.,23/12/2010,Offering Documents,No,AUS161,AUS162,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUS162&docType=OD,1.0,alquity africa fund,other,AUS162,,,,,,,,,
PIMCO Funds: Global Investors Series Plc (AFR656),Asia Strategic Interest Bond Fund (AVE582),PIMCO Global Advisors (Ireland) Limited,10/12/2010,Offering Documents,No,AFR656,AVE582,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVE582&docType=OD,1.0,asia strategic interest bond fund,bond,AVE582,5%,0,0,0.65%,0,0,0,AVE582,daily
BOCIP Asset Management Investment Funds (ATR244),BOCIP China Value Fund (AVD576),BOCI-Prudential Asset Management Limited,26/11/2010,Offering Documents,No,ATR244,AVD576,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVD576&docType=OD,1.0,bocip china value fund,other,AVD576,0,0,0,2%,0.125%,0,0,AVD576,daily
ChinaAMC Investment Trust (AVK669),ChinaAMC China Focus Fund (AVK670),China Asset Management (Hong Kong) Limited,3/11/2010,Offering Documents,No,AVK669,AVK670,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVK670&docType=OD,1.0,chinaamc china focus fund,other,AVK670,,,,,,,,,
UBS (Lux) Bond Fund (AFQ659),UBS (Lux) Bond Fund – Asia Flexible (USD) (AVA783),UBS Fund Management (Luxembourg) S.A.,30/9/2010,Offering Documents,No,AFQ659,AVA783,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVA783&docType=OD,1.0,ubs (lux) bond fund – asia flexible (usd),bond,AVA783,,,,,,,,,
UBS (Lux) Equity Fund (AFQ690),UBS (Lux) Equity Fund – Emerging Markets Sustainable Leaders (USD) (AUV945),UBS Fund Management (Luxembourg) S.A.,30/9/2010,Offering Documents,No,AFQ690,AUV945,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUV945&docType=OD,1.0,ubs (lux) equity fund – emerging markets sustainable leaders (usd),stock,AUV945,5%,5%,0,0,0,0,1.54%,AUV945,daily
Manulife Advanced Fund SPC (AUW131),China A Segregated Portfolio (AUW132),Manulife Investment Management (Hong Kong) Limited,13/9/2010,Offering Documents,No,AUW131,AUW132,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUW132&docType=OD,1.0,china a segregated portfolio,other,AUW132,5%,0,0.30%,1.50%,0,0,0,AUW132,daily
Manulife Advanced Fund SPC (AUW131),Renminbi Bond Segregated Portfolio (AUW135),Manulife Investment Management (Hong Kong) Limited,13/9/2010,Offering Documents,No,AUW131,AUW135,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AUW135&docType=OD,1.0,renminbi bond segregated portfolio,bond,AUW135,5%,0,0.30%,1.00%,0,0,0,AUW135,daily
Morgan Stanley Investment Funds (ACT316),Morgan Stanley Investment Funds Global Infrastructure Fund (AVE179),MSIM Fund Management (Ireland) Limited,8/9/2010,Offering Documents,No,ACT316,AVE179,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVE179&docType=OD,1.0,morgan stanley investment funds global infrastructure fund,other,AVE179,0,0,0,0,0,0,0,AVE179,daily
Haitong RMB Investment Fund Series (AVJ121),Haitong Global RMB Fixed Income Fund (AVJ122),Haitong International Asset Management (HK) Limited,6/8/2010,Offering Documents,No,AVJ121,AVJ122,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=AVJ122&docType=OD,1.0,haitong global rmb fixed income fund,bond,AVJ122,0,2%,0,1%,0.15%,0,0,AVJ122,daily
